,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence
0,X0,X1,False,3,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
1,X0,X1,True,3,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
2,X0,X2,False,7,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
3,X0,X2,True,7,0.8826174256678752,0.8826174256678752,0.0
4,X0,X3,False,-1,0.8826174256678752,0.8826174256678752,0.0
5,X0,X3,True,-1,0.8826174256678752,0.8826174256678752,0.0
6,X0,X4,False,6,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
7,X0,X4,True,6,0.8826174256678752,0.8826174256678752,0.0
8,X0,X5,False,2,0.40300892782311765,0.8826174256678752,0.4796084978447575
9,X0,X5,True,2,0.8828875505172002,0.8826174256678752,0.00027012484932509295
10,X0,X6,False,4,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
11,X0,X6,True,4,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
12,X0,X7,False,2,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
13,X0,X7,True,2,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
14,X0,X8,False,4,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
15,X0,X8,True,4,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
16,X0,X9,False,9,0.8826174256678752,0.8826174256678752,0.0
17,X0,X9,True,9,0.8826174256678752,0.8826174256678752,0.0
18,X0,X10,False,3,0.8828577674507991,0.8826174256678752,0.00024034178292398067
19,X0,X10,True,3,0.8826019785025679,0.8826174256678752,1.5447165307214128e-05
20,X0,X11,False,5,0.8826174256678752,0.8826174256678752,0.0
21,X0,X11,True,5,0.8826174256678752,0.8826174256678752,0.0
22,X0,X12,False,4,0.8826174256678752,0.8826174256678752,0.0
23,X0,X12,True,4,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
24,X0,X13,False,5,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
25,X0,X13,True,5,0.8826174256678752,0.8826174256678752,0.0
26,X0,X14,False,7,0.8826174256678752,0.8826174256678752,0.0
27,X0,X14,True,7,0.8826174256678752,0.8826174256678752,0.0
28,X0,X15,False,3,0.8826174256678752,0.8826174256678752,0.0
29,X0,X15,True,3,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
30,X0,X16,False,7,0.8826174256678752,0.8826174256678752,0.0
31,X0,X16,True,7,0.8826174256678752,0.8826174256678752,0.0
32,X0,X17,False,6,0.8826174256678752,0.8826174256678752,0.0
33,X0,X17,True,6,0.8826174256678752,0.8826174256678752,0.0
34,X0,X18,False,5,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
35,X0,X18,True,5,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
36,X0,X19,False,7,0.8826174256678752,0.8826174256678752,0.0
37,X0,X19,True,7,0.8826174256678752,0.8826174256678752,0.0
38,X0,X20,False,5,0.8826174256678752,0.8826174256678752,0.0
39,X0,X20,True,5,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
40,X0,X21,False,7,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
41,X0,X21,True,7,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
42,X0,X22,False,2,0.8826174256678752,0.8826174256678752,0.0
43,X0,X22,True,2,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
44,X0,X23,False,9,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
45,X0,X23,True,9,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
46,X0,X24,False,5,0.8826174256678752,0.8826174256678752,0.0
47,X0,X24,True,5,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
48,X0,X25,False,5,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
49,X0,X25,True,5,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
50,X0,X26,False,6,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
51,X0,X26,True,6,0.8826174256678752,0.8826174256678752,0.0
52,X0,X27,False,3,0.8826174256678752,0.8826174256678752,0.0
53,X0,X27,True,3,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
54,X0,X28,False,-1,0.8826174256678752,0.8826174256678752,0.0
55,X0,X28,True,-1,0.8826174256678752,0.8826174256678752,0.0
56,X0,X29,False,6,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
57,X0,X29,True,6,0.8826174256678752,0.8826174256678752,0.0
58,X0,X30,False,10,0.8826174256678752,0.8826174256678752,0.0
59,X0,X30,True,10,0.8826174256678752,0.8826174256678752,0.0
60,X0,X31,False,5,0.8826376984977342,0.8826174256678752,2.0272829859058206e-05
61,X0,X31,True,5,0.8826172537869217,0.8826174256678752,1.718809534700938e-07
62,X0,X32,False,5,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
63,X0,X32,True,5,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
64,X0,X33,False,4,0.8826148354371521,0.8826174256678752,2.590230723020781e-06
65,X0,X33,True,4,0.8826383428393374,0.8826174256678752,2.091717146224248e-05
66,X0,X34,False,4,0.8826174256678752,0.8826174256678752,0.0
67,X0,X34,True,4,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
68,X0,X35,False,2,0.9007237202756848,0.8826174256678752,0.01810629460780966
69,X0,X35,True,2,0.8749244936292582,0.8826174256678752,0.007692932038616984
70,X0,X36,False,6,0.8826174256678752,0.8826174256678752,0.0
71,X0,X36,True,6,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
72,X0,X37,False,2,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
73,X0,X37,True,2,0.8826174256678752,0.8826174256678752,0.0
74,X0,X38,False,3,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
75,X0,X38,True,3,0.882617425667875,0.8826174256678752,1.1102230246251565e-16
76,X0,X39,False,9,0.8826174256678752,0.8826174256678752,0.0
77,X0,X39,True,9,0.8826174256678752,0.8826174256678752,0.0
78,X0,X40,False,2,0.7794574455971203,0.8826174256678752,0.10315998007075489
79,X0,X40,True,2,0.9993382034998202,0.8826174256678752,0.11672077783194501
80,X0,X41,False,6,0.8826174256678752,0.8826174256678752,0.0
81,X0,X41,True,6,0.8826174256678752,0.8826174256678752,0.0
