,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence
0,X0,X1,False,4,0.5371804040956375,0.5371804040956375,0.0
1,X0,X1,True,4,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
2,X0,X2,False,1,0.8960715274775789,0.5371804040956375,0.3588911233819414
3,X0,X2,True,1,0.3198761043095627,0.5371804040956375,0.2173042997860748
4,X0,X3,False,4,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
5,X0,X3,True,4,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
6,X0,X4,False,3,0.5585821496782689,0.5371804040956375,0.021401745582631415
7,X0,X4,True,3,0.5223378311899148,0.5371804040956375,0.014842572905722662
8,X0,X5,False,6,0.537202636027021,0.5371804040956375,2.223193138350954e-05
9,X0,X5,True,6,0.5371001441392059,0.5371804040956375,8.025995643157202e-05
10,X0,X6,False,-1,0.5371804040956375,0.5371804040956375,0.0
11,X0,X6,True,-1,0.5371804040956375,0.5371804040956375,0.0
12,X0,X7,False,2,0.5882453622983348,0.5371804040956375,0.0510649582026973
13,X0,X7,True,2,0.4879729613312027,0.5371804040956375,0.04920744276443478
14,X0,X8,False,3,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
15,X0,X8,True,3,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
16,X0,X9,False,-1,0.5371804040956375,0.5371804040956375,0.0
17,X0,X9,True,-1,0.5371804040956375,0.5371804040956375,0.0
18,X0,X10,False,5,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
19,X0,X10,True,5,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
20,X0,X11,False,-1,0.5371804040956375,0.5371804040956375,0.0
21,X0,X11,True,-1,0.5371804040956375,0.5371804040956375,0.0
22,X0,X12,False,6,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
23,X0,X12,True,6,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
24,X0,X13,False,7,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
25,X0,X13,True,7,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
26,X0,X14,False,-1,0.5371804040956375,0.5371804040956375,0.0
27,X0,X14,True,-1,0.5371804040956375,0.5371804040956375,0.0
28,X0,X15,False,6,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
29,X0,X15,True,6,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
30,X0,X16,False,4,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
31,X0,X16,True,4,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
32,X0,X17,False,4,0.533683505436221,0.5371804040956375,0.003496898659416492
33,X0,X17,True,4,0.5378666848244366,0.5371804040956375,0.0006862807287990602
34,X0,X18,False,7,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
35,X0,X18,True,7,0.5371804040956375,0.5371804040956375,0.0
36,X0,X19,False,1,0.32071402365846097,0.5371804040956375,0.21646638043717653
37,X0,X19,True,1,0.9708123902512139,0.5371804040956375,0.4336319861555764
38,X0,X20,False,5,0.5371804040956375,0.5371804040956375,0.0
39,X0,X20,True,5,0.5371804040956375,0.5371804040956375,0.0
40,X0,X21,False,3,0.5345292334021237,0.5371804040956375,0.002651170693513838
41,X0,X21,True,3,0.5440191688930753,0.5371804040956375,0.006838764797437835
42,X0,X22,False,3,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
43,X0,X22,True,3,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
44,X0,X23,False,7,0.5371804040956375,0.5371804040956375,0.0
45,X0,X23,True,7,0.5371804040956375,0.5371804040956375,0.0
46,X0,X24,False,3,0.5498138529311231,0.5371804040956375,0.012633448835485561
47,X0,X24,True,3,0.4962212450623474,0.5371804040956375,0.040959159033290116
48,X0,X25,False,6,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
49,X0,X25,True,6,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
50,X0,X26,False,3,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
51,X0,X26,True,3,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
52,X0,X27,False,2,0.5460253699448043,0.5371804040956375,0.00884496584916683
53,X0,X27,True,2,0.5345192004835958,0.5371804040956375,0.002661203612041696
54,X0,X28,False,3,0.5371804040956375,0.5371804040956375,0.0
55,X0,X28,True,3,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
56,X0,X29,False,3,0.5470455767992307,0.5371804040956375,0.009865172703593217
57,X0,X29,True,3,0.5344790481652882,0.5371804040956375,0.0027013559303492585
58,X0,X30,False,6,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
59,X0,X30,True,6,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
60,X0,X31,False,4,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
61,X0,X31,True,4,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
62,X0,X32,False,4,0.5344845090000077,0.5371804040956375,0.002695895095629841
63,X0,X32,True,4,0.5411507485523916,0.5371804040956375,0.003970344456754149
64,X0,X33,False,2,0.4659486402178718,0.5371804040956375,0.0712317638777657
65,X0,X33,True,2,0.5664140841074103,0.5371804040956375,0.029233680011772845
66,X0,X34,False,5,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
67,X0,X34,True,5,0.5371804040956378,0.5371804040956375,3.3306690738754696e-16
68,X0,X35,False,-1,0.5371804040956375,0.5371804040956375,0.0
69,X0,X35,True,-1,0.5371804040956375,0.5371804040956375,0.0
70,X0,X36,False,6,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
71,X0,X36,True,6,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
72,X0,X37,False,-1,0.5371804040956375,0.5371804040956375,0.0
73,X0,X37,True,-1,0.5371804040956375,0.5371804040956375,0.0
74,X0,X38,False,-1,0.5371804040956375,0.5371804040956375,0.0
75,X0,X38,True,-1,0.5371804040956375,0.5371804040956375,0.0
76,X0,X39,False,5,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
77,X0,X39,True,5,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
78,X0,X40,False,7,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
79,X0,X40,True,7,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
80,X0,X41,False,2,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
81,X0,X41,True,2,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
82,X0,X42,False,3,0.5447084485912643,0.5371804040956375,0.007528044495626829
83,X0,X42,True,3,0.5321109652381236,0.5371804040956375,0.005069438857513875
84,X0,X43,False,6,0.5371804040956375,0.5371804040956375,0.0
85,X0,X43,True,6,0.5371804040956375,0.5371804040956375,0.0
86,X0,X44,False,3,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
87,X0,X44,True,3,0.5371804040956375,0.5371804040956375,0.0
88,X0,X45,False,5,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
89,X0,X45,True,5,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
90,X0,X46,False,5,0.5371804040956378,0.5371804040956375,3.3306690738754696e-16
91,X0,X46,True,5,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
92,X0,X47,False,5,0.5369345444071074,0.5371804040956375,0.0002458596885300812
93,X0,X47,True,5,0.5372341761771935,0.5371804040956375,5.377208155599167e-05
94,X0,X48,False,4,0.5371804040956375,0.5371804040956375,0.0
95,X0,X48,True,4,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
96,X0,X49,False,7,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
97,X0,X49,True,7,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
98,X0,X50,False,4,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
99,X0,X50,True,4,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
100,X0,X51,False,7,0.5371804040956375,0.5371804040956375,0.0
101,X0,X51,True,7,0.5371804040956375,0.5371804040956375,0.0
102,X0,X52,False,-1,0.5371804040956375,0.5371804040956375,0.0
103,X0,X52,True,-1,0.5371804040956375,0.5371804040956375,0.0
104,X0,X53,False,5,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
105,X0,X53,True,5,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
106,X0,X54,False,4,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
107,X0,X54,True,4,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
108,X0,X55,False,1,0.6004768584481043,0.5371804040956375,0.06329645435246678
109,X0,X55,True,1,0.22506630711280878,0.5371804040956375,0.3121140969828287
110,X0,X56,False,2,0.526613141822684,0.5371804040956375,0.01056726227295346
111,X0,X56,True,2,0.5654078824730359,0.5371804040956375,0.028227478377398363
112,X0,X57,False,8,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
113,X0,X57,True,8,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
114,X0,X58,False,2,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
115,X0,X58,True,2,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
116,X0,X59,False,-1,0.5371804040956375,0.5371804040956375,0.0
117,X0,X59,True,-1,0.5371804040956375,0.5371804040956375,0.0
118,X0,X60,False,6,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
119,X0,X60,True,6,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
120,X0,X61,False,4,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
121,X0,X61,True,4,0.5371804040956375,0.5371804040956375,0.0
122,X0,X62,False,5,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
123,X0,X62,True,5,0.5371804040956376,0.5371804040956375,1.1102230246251565e-16
124,X0,X63,False,4,0.5371804040956377,0.5371804040956375,2.220446049250313e-16
