,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence
0,X0,X1,False,4,0.30983085312787173,0.3168039470075773,0.006973093879705572
1,X0,X1,True,4,0.33684111537031036,0.3168039470075773,0.02003716836273306
2,X0,X2,False,-1,0.3168039470075773,0.3168039470075773,0.0
3,X0,X2,True,-1,0.3168039470075773,0.3168039470075773,0.0
4,X0,X3,False,6,0.31680394700577047,0.3168039470075773,1.806832461426211e-12
5,X0,X3,True,6,0.3168039470158626,0.3168039470075773,8.285316877021387e-12
6,X0,X4,False,6,0.3170216980354064,0.3168039470075773,0.00021775102782911615
7,X0,X4,True,6,0.3165130482343434,0.3168039470075773,0.00029089877323390523
8,X0,X5,False,7,0.316803897979306,0.3168039470075773,4.9028271276174706e-08
9,X0,X5,True,7,0.3168045153723239,0.3168039470075773,5.683647466003805e-07
10,X0,X6,False,3,0.46820699626924134,0.3168039470075773,0.15140304926166404
11,X0,X6,True,3,0.22948759923988052,0.3168039470075773,0.08731634776769678
12,X0,X7,False,-1,0.3168039470075773,0.3168039470075773,0.0
13,X0,X7,True,-1,0.3168039470075773,0.3168039470075773,0.0
14,X0,X8,False,4,0.42701718986122084,0.3168039470075773,0.11021324285364353
15,X0,X8,True,4,0.24605828606804592,0.3168039470075773,0.07074566093953139
16,X0,X9,False,8,0.31737135927845117,0.3168039470075773,0.0005674122708738683
17,X0,X9,True,8,0.3167977570416262,0.3168039470075773,6.189965951086673e-06
18,X0,X10,False,4,0.31680396858600096,0.3168039470075773,2.1578423659018853e-08
19,X0,X10,True,4,0.3168036559930312,0.3168039470075773,2.9101454612767697e-07
20,X0,X11,False,3,0.26413853116127967,0.3168039470075773,0.052665415846297636
21,X0,X11,True,3,0.44299506178498776,0.3168039470075773,0.12619111477741046
22,X0,X12,False,4,0.34859071368788697,0.3168039470075773,0.031786766680309664
23,X0,X12,True,4,0.24033890414816386,0.3168039470075773,0.07646504285941344
24,X0,X13,False,7,0.31697715154798123,0.3168039470075773,0.0001732045404039262
25,X0,X13,True,7,0.31653335189685594,0.3168039470075773,0.0002705951107213611
26,X0,X14,False,4,0.2511507010429852,0.3168039470075773,0.0656532459645921
27,X0,X14,True,4,0.32580817842440063,0.3168039470075773,0.009004231416823327
28,X0,X15,False,6,0.3168038979257021,0.3168039470075773,4.908187517527196e-08
29,X0,X15,True,6,0.31680451572534807,0.3168039470075773,5.687177707658364e-07
30,X0,X16,False,7,0.3168027096462028,0.3168039470075773,1.2373613745286782e-06
31,X0,X16,True,7,0.3168067040797265,0.3168039470075773,2.7570721491954053e-06
32,X0,X17,False,5,0.2751576070657147,0.3168039470075773,0.04164633994186262
33,X0,X17,True,5,0.34759556254510665,0.3168039470075773,0.03079161553752935
34,X0,X18,False,5,0.31680396195500277,0.3168039470075773,1.4947425464040265e-08
35,X0,X18,True,5,0.31680365620152334,0.3168039470075773,2.908060539597024e-07
36,X0,X19,False,6,0.3168039616736858,0.3168039470075773,1.466610849432115e-08
37,X0,X19,True,6,0.3168039189233157,0.3168039470075773,2.808426158296129e-08
38,X0,X20,False,3,0.2969316432290587,0.3168039470075773,0.01987230377851862
39,X0,X20,True,3,0.3390793838615276,0.3168039470075773,0.02227543685395028
40,X0,X21,False,6,0.32769898560351784,0.3168039470075773,0.010895038595940543
41,X0,X21,True,6,0.2832855148643486,0.3168039470075773,0.033518432143228694
42,X0,X22,False,2,0.4688791917531945,0.3168039470075773,0.15207524474561718
43,X0,X22,True,2,0.1795268095504627,0.3168039470075773,0.1372771374571146
44,X0,X23,False,-1,0.3168039470075773,0.3168039470075773,0.0
45,X0,X23,True,-1,0.3168039470075773,0.3168039470075773,0.0
46,X0,X24,False,-1,0.3168039470075773,0.3168039470075773,0.0
47,X0,X24,True,-1,0.3168039470075773,0.3168039470075773,0.0
48,X0,X25,False,-1,0.3168039470075773,0.3168039470075773,0.0
49,X0,X25,True,-1,0.3168039470075773,0.3168039470075773,0.0
50,X0,X26,False,4,0.2992995871234065,0.3168039470075773,0.017504359884170817
51,X0,X26,True,4,0.3218755058229435,0.3168039470075773,0.005071558815366195
52,X0,X27,False,7,0.3168028981942709,0.3168039470075773,1.0488133064257e-06
53,X0,X27,True,7,0.3168048436596644,0.3168039470075773,8.966520870790085e-07
54,X0,X28,False,2,0.4737891033047018,0.3168039470075773,0.1569851562971245
55,X0,X28,True,2,0.2014367670409377,0.3168039470075773,0.11536717996663962
56,X0,X29,False,2,0.2616248810303238,0.3168039470075773,0.05517906597725353
57,X0,X29,True,2,0.3636663053333987,0.3168039470075773,0.04686235832582142
58,X0,X30,False,8,0.31680309551800967,0.3168039470075773,8.514895676325906e-07
59,X0,X30,True,8,0.3168050752065603,0.3168039470075773,1.1281989830136396e-06
60,X0,X31,False,5,0.3168039780886346,0.3168039470075773,3.1081057283444125e-08
61,X0,X31,True,5,0.31680357324888203,0.3168039470075773,3.737586952712313e-07
62,X0,X32,False,8,0.3168626008464365,0.3168039470075773,5.865383885922393e-05
63,X0,X32,True,8,0.3167643844796764,0.3168039470075773,3.956252790088266e-05
64,X0,X33,False,5,0.31680394701454645,0.3168039470075773,6.969147481328264e-12
65,X0,X33,True,5,0.31680394700577047,0.3168039470075773,1.806832461426211e-12
66,X0,X34,False,7,0.3168039470060507,0.3168039470075773,1.5266121700108215e-12
67,X0,X34,True,7,0.31680394700949227,0.3168039470075773,1.9149681840247013e-12
68,X0,X35,False,-1,0.3168039470075773,0.3168039470075773,0.0
69,X0,X35,True,-1,0.3168039470075773,0.3168039470075773,0.0
70,X0,X36,False,7,0.316804571567005,0.3168039470075773,6.245594276754751e-07
71,X0,X36,True,7,0.3168036976239074,0.3168039470075773,2.493836698813645e-07
72,X0,X37,False,1,0.4679891902406386,0.3168039470075773,0.15118524323306132
73,X0,X37,True,1,0.20575712591676587,0.3168039470075773,0.11104682109081143
74,X0,X38,False,-1,0.3168039470075773,0.3168039470075773,0.0
75,X0,X38,True,-1,0.3168039470075773,0.3168039470075773,0.0
76,X0,X39,False,4,0.3168039470075772,0.3168039470075773,1.1102230246251565e-16
77,X0,X39,True,4,0.31680394700757736,0.3168039470075773,5.551115123125783e-17
78,X0,X40,False,8,0.3168039470075772,0.3168039470075773,1.1102230246251565e-16
79,X0,X40,True,8,0.3168039470075772,0.3168039470075773,1.1102230246251565e-16
80,X0,X41,False,5,0.3175284551457173,0.3168039470075773,0.000724508138140012
81,X0,X41,True,5,0.31649369994937876,0.3168039470075773,0.0003102470581985428
82,X0,X42,False,4,0.3212005740149484,0.3168039470075773,0.00439662700737109
83,X0,X42,True,4,0.3117627986729659,0.3168039470075773,0.0050411483346113894
84,X0,X43,False,3,0.21011905813527473,0.3168039470075773,0.10668488887230257
85,X0,X43,True,3,0.44299341436769357,0.3168039470075773,0.12618946736011627
86,X0,X44,False,5,0.26463253318471164,0.3168039470075773,0.052171413822865664
87,X0,X44,True,5,0.34794725104861535,0.3168039470075773,0.031143304041038045
88,X0,X45,False,7,0.3174256884852027,0.3168039470075773,0.0006217414776253927
89,X0,X45,True,7,0.31678704091193965,0.3168039470075773,1.6906095637647667e-05
90,X0,X46,False,7,0.3168039192594361,0.3168039470075773,2.7748141229189116e-08
91,X0,X46,True,7,0.31680396166506103,0.3168039470075773,1.465748372675435e-08
92,X0,X47,False,-1,0.3168039470075773,0.3168039470075773,0.0
93,X0,X47,True,-1,0.3168039470075773,0.3168039470075773,0.0
