,target_var,condition_var,condition_val,prob
0,X31,X57,0,0.8000396490097046
1,X31,X57,1,0.561465859413147
2,X28,X35,0,0.8528733253479004
3,X28,X35,1,0.08552008867263794
4,X80,X41,0,0.6613032817840576
5,X80,X41,1,0.6678224802017212
6,X7,X83,0,0.7751038670539856
7,X7,X83,1,0.7745296359062195
8,X11,X70,0,0.6321096420288086
9,X11,X70,1,0.6409829258918762
10,X74,X61,0,0.4394722282886505
11,X74,X61,1,0.4414350390434265
12,X18,X1,0,0.4208180904388428
13,X18,X1,1,0.4413908123970032
14,X42,X37,0,0.5525972247123718
15,X42,X37,1,0.6446988582611084
16,X98,X84,0,0.05024682730436325
17,X98,X84,1,0.05016937479376793
18,X95,X80,0,0.9608497023582458
19,X95,X80,1,0.9611800909042358
20,X75,X21,0,0.9780358672142029
21,X75,X21,1,0.978061318397522
22,X96,X11,0,0.9195616245269775
23,X96,X11,1,0.9216054677963257
24,X88,X11,0,0.5392258763313293
25,X88,X11,1,0.5366278290748596
26,X31,X64,0,0.6347719430923462
27,X31,X64,1,0.6322451233863831
28,X70,X97,0,0.49986982345581055
29,X70,X97,1,0.4887811839580536
30,X32,X75,0,0.5212557911872864
31,X32,X75,1,0.5191304683685303
32,X27,X24,0,0.09774139523506165
33,X27,X24,1,0.08357664942741394
34,X27,X76,0,0.08965226262807846
35,X27,X76,1,0.1021767258644104
36,X32,X53,0,0.5397303104400635
37,X32,X53,1,0.5414045453071594
38,X65,X39,0,0.28789058327674866
39,X65,X39,1,0.2559439539909363
40,X41,X35,0,0.5523611903190613
41,X41,X35,1,0.3291690945625305
42,X42,X8,0,0.618644118309021
43,X42,X8,1,0.6105704307556152
44,X47,X72,0,0.013908754102885723
45,X47,X72,1,0.014837929047644138
46,X77,X14,0,0.19615015387535095
47,X77,X14,1,0.1771673709154129
48,X33,X4,0,0.697684109210968
49,X33,X4,1,0.6981120705604553
50,X39,X24,0,0.9254831671714783
51,X39,X24,1,0.9223377108573914
52,X39,X76,0,0.9380803108215332
53,X39,X76,1,0.9106082916259766
54,X52,X26,0,0.31970998644828796
55,X52,X26,1,0.3200882077217102
56,X2,X12,0,0.9058910012245178
57,X2,X12,1,0.9040723443031311
58,X53,X99,0,0.6673858761787415
59,X53,X99,1,0.6678321957588196
60,X74,X23,0,0.43496984243392944
61,X74,X23,1,0.4354925751686096
62,X90,X88,0,0.6321732401847839
63,X90,X88,1,0.6371915340423584
64,X46,X47,0,0.5369868278503418
65,X46,X47,1,0.5395023822784424
66,X71,X17,0,0.00013594969641417265
67,X71,X17,1,0.9580314755439758
68,X82,X63,0,0.44078657031059265
69,X82,X63,1,0.020360123366117477
70,X30,X7,0,0.0006367152673192322
71,X30,X7,1,0.0006655646138824522
72,X44,X65,0,0.9761736989021301
73,X44,X65,1,0.9748508334159851
74,X84,X0,0,0.045787274837493896
75,X84,X0,1,0.04614098370075226
76,X25,X86,0,0.09996137768030167
77,X25,X86,1,0.09848737716674805
78,X57,X56,0,0.6233947277069092
79,X57,X56,1,0.6218143105506897
80,X6,X79,0,0.9171814918518066
81,X6,X79,1,0.9586692452430725
82,X17,X90,0,0.07203439623117447
83,X17,X90,1,0.9997748732566833
84,X62,X19,0,0.19580499827861786
85,X62,X19,1,0.1966342031955719
86,X42,X68,0,0.6243329048156738
87,X42,X68,1,0.6220110058784485
88,X21,X11,0,0.143826425075531
89,X21,X11,1,0.1263761818408966
90,X39,X14,0,0.9345309734344482
91,X39,X14,1,0.9035102128982544
92,X71,X38,0,0.5972505211830139
93,X71,X38,1,0.5990520715713501
94,X80,X58,0,0.683692216873169
95,X80,X58,1,0.684078574180603
96,X10,X16,0,0.8963189721107483
97,X10,X16,1,0.8826356530189514
98,X36,X24,0,0.6489003896713257
99,X36,X24,1,0.6471144556999207
100,X60,X84,0,0.8137491345405579
101,X60,X84,1,0.8143808245658875
102,X36,X76,0,0.9991405010223389
103,X36,X76,1,0.14366525411605835
104,X77,X20,0,0.1976529359817505
105,X77,X20,1,0.19605408608913422
106,X66,X30,0,0.6018262505531311
107,X66,X30,1,0.594469428062439
108,X73,X84,0,0.6014454364776611
109,X73,X84,1,0.5972498059272766
110,X92,X60,0,0.036443598568439484
