,target_var,condition_var,condition_val,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
0,X58,X99,0,0.7105533266440034,0.36724511317630626,1.0,3.8,0.1,"['X23', 'X14', 'X48', 'X89', 'X36', 'X68', 'X56', 'X22']"
1,X58,X99,1,0.008223176159663125,0.012579559388674699,1.0,7.1,0.3,"['X52', 'X61', 'X90', 'X4', 'X14', 'X48', 'X38', 'X49', 'X89', 'X41', 'X22', 'X74', 'X36', 'X51', 'X94', 'X7', 'X12', 'X10', 'X15', 'X50', 'X75', 'X93', 'X91', 'X23', 'X63', 'X68', 'X47']"
2,X72,X80,0,0.9229051917791367,0.16022700515133645,1.0,4.3,1.0,"['X5', 'X46', 'X16', 'X55', 'X21', 'X96', 'X66', 'X37']"
3,X72,X80,1,0.5386649608612061,0.2153953822950329,1.0,3.9,1.0,"['X5', 'X16', 'X55', 'X21', 'X96', 'X37']"
4,X9,X26,0,0.024491125252097845,0.009863068436774761,1.0,24.4,0.4,"['X52', 'X90', 'X21', 'X49', 'X89', 'X66', 'X56', 'X81', 'X11', 'X25', 'X67', 'X7', 'X5', 'X12', 'X53', 'X15', 'X50', 'X71', 'X30', 'X86', 'X43', 'X63', 'X27', 'X85', 'X24', 'X17', 'X2', 'X68', 'X47', 'X31', 'X57', 'X61', 'X6', 'X62', 'X83', 'X55', 'X4', 'X14', 'X48', 'X38', 'X77', 'X82', 'X40', 'X41', 'X54', 'X92', 'X22', 'X64', 'X37', 'X79', 'X20', 'X16', 'X69', 'X32', 'X72', 'X36', 'X33', 'X70', 'X94', 'X98', 'X3', 'X35', 'X96', 'X93', 'X91', 'X45', 'X23', 'X46', 'X0', 'X76', 'X13', 'X78']"
5,X9,X26,1,0.7891333401203156,0.10089654234348705,1.0,4.2,0.8,"['X3', 'X57', 'X62', 'X53', 'X37', 'X27', 'X46', 'X20', 'X16', 'X33']"
6,X65,X61,0,0.8081749379634857,0.17080144499570857,1.0,6.4,0.5,"['X10', 'X1', 'X90', 'X35', 'X55', 'X75', 'X48', 'X38', 'X41', 'X22', 'X64', 'X91', 'X74', 'X67', 'X68', 'X7']"
7,X65,X61,1,0.9388866782188415,0.08506230260920664,1.0,4.7,0.7,"['X10', 'X1', 'X90', 'X35', 'X55', 'X75', 'X38', 'X41', 'X64', 'X91', 'X74', 'X67', 'X68', 'X7']"
8,X35,X23,0,0.18772486975067296,0.3701210090312232,1.0,7.3,0.4,"['X52', 'X10', 'X61', 'X90', 'X1', 'X75', 'X14', 'X48', 'X65', 'X38', 'X56', 'X22', 'X74', 'X67', 'X51', 'X68', 'X47', 'X78', 'X7']"
9,X35,X23,1,0.5774639694252983,0.4704237133549671,1.0,6.2,0.4,"['X52', 'X12', 'X10', 'X61', 'X90', 'X75', 'X14', 'X48', 'X38', 'X43', 'X54', 'X41', 'X56', 'X22', 'X91', 'X74', 'X17', 'X51', 'X68', 'X47', 'X78', 'X7']"
10,X8,X77,0,0.07794177983887493,0.17594315310703118,1.0,11.5,0.9,"['X57', 'X6', 'X62', 'X4', 'X40', 'X66', 'X79', 'X20', 'X69', 'X32', 'X98', 'X53', 'X15', 'X71', 'X45', 'X0', 'X76', 'X9', 'X13', 'X17', 'X2', 'X26']"
11,X8,X77,1,0.4917177729541436,0.16684645119223307,1.0,7.2,1.0,"['X57', 'X6', 'X62', 'X53', 'X15', 'X4', 'X71', 'X40', 'X66', 'X79', 'X20', 'X0', 'X69', 'X76', 'X13', 'X17', 'X2', 'X26', 'X98']"
12,X90,X58,0,0.5876848815940321,0.27143843043287763,1.0,9.2,0.3,"['X52', 'X61', 'X55', 'X14', 'X48', 'X65', 'X38', 'X49', 'X54', 'X41', 'X92', 'X22', 'X64', 'X56', 'X25', 'X69', 'X74', 'X67', 'X51', 'X94', 'X7', 'X12', 'X10', 'X1', 'X31', 'X35', 'X50', 'X75', 'X43', 'X91', 'X23', 'X63', 'X45', 'X17', 'X68', 'X47']"
13,X90,X58,1,0.47398249208927157,0.11548278235553364,1.0,7.4,0.5,"['X10', 'X61', 'X75', 'X14', 'X48', 'X38', 'X56', 'X22', 'X23', 'X74', 'X51', 'X68', 'X47', 'X7']"
14,X58,X35,0,0.23222741981735454,0.09433677179716252,1.0,3.5,0.9,"['X52', 'X74', 'X75', 'X14', 'X38', 'X51', 'X68', 'X41', 'X47', 'X78']"
15,X58,X35,1,0.5745708297938108,0.24847687978244867,1.0,4.0,0.9,"['X52', 'X12', 'X61', 'X75', 'X14', 'X48', 'X38', 'X54', 'X41', 'X74', 'X51', 'X68', 'X47', 'X78', 'X7']"
16,X4,X76,0,0.30348351150751113,0.03691198910122519,1.0,8.9,1.0,"['X57', 'X6', 'X62', 'X77', 'X40', 'X54', 'X66', 'X92', 'X81', 'X11', 'X79', 'X20', 'X69', 'X32', 'X98', 'X53', 'X15', 'X96', 'X71', 'X45', 'X63', 'X0', 'X13', 'X17', 'X2', 'X26']"
17,X4,X76,1,0.9514247238636017,0.01938192244872712,1.0,14.1,1.0,"['X52', 'X66', 'X81', 'X11', 'X67', 'X5', 'X12', 'X53', 'X15', 'X8', 'X71', 'X88', 'X30', 'X43', 'X63', 'X24', 'X9', 'X17', 'X2', 'X68', 'X31', 'X47', 'X57', 'X6', 'X62', 'X83', 'X55', 'X14', 'X77', 'X82', 'X40', 'X54', 'X92', 'X41', 'X64', 'X37', 'X79', 'X20', 'X16', 'X69', 'X32', 'X72', 'X51', 'X70', 'X94', 'X58', 'X98', 'X3', 'X1', 'X96', 'X93', 'X91', 'X45', 'X23', 'X46', 'X87', 'X0', 'X13', 'X78']"
18,X51,X36,0,0.568152604228817,0.3903538959062676,1.0,5.5,0.0,"['X50', 'X14', 'X38', 'X93', 'X56', 'X22', 'X91', 'X23', 'X68', 'X94', 'X58', 'X47', 'X78']"
