,target_var,condition_var,condition_val,prob,prob_std
0,X0,X40,False,0.8794643402099609,0.001332372923147572
1,X0,X40,True,0.9360043227672576,0.0012634120444447632
2,X12,X93,False,0.8702860951423645,8.070989215875432e-05
3,X12,X93,True,0.12146940678358079,0.004915226777874939
4,X17,X44,False,0.17852725088596344,0.0
5,X17,X44,True,0.6079379618167877,0.0008453302538143716
6,X18,X62,False,0.06604461371898651,0.00037642312112418525
7,X18,X62,True,0.025179123505949974,0.0
8,X18,X88,False,0.0034739261027425528,0.0
9,X18,X88,True,0.18883652712684124,0.09895821226262744
10,X21,X8,False,0.0762263685464859,0.0
11,X21,X8,True,0.7370983839035035,0.0005479403299425757
12,X24,X93,False,0.9238920450210572,0.0005858551145225032
13,X24,X93,True,0.6030669212341309,0.0
14,X25,X32,False,0.1442224457859993,0.003920352955970148
15,X25,X32,True,0.4640008509159088,0.0
16,X29,X62,False,0.007094812020659447,5.05597553789325e-05
17,X29,X62,True,0.9913592636585236,0.00021986942831196283
18,X29,X64,False,0.8520282804965973,0.004595599769240668
19,X29,X64,True,0.46584814190864565,0.006183092075581697
20,X29,X88,False,0.8775572180747986,0.0
21,X29,X88,True,0.39858749508857727,0.0
22,X32,X25,False,0.3171258568763733,0.005545176722009398
23,X32,X25,True,0.6028016984462738,0.002744173226865255
24,X35,X6,False,0.8566051125526428,0.0
25,X35,X6,True,0.061421473324298856,0.001969935824581299
26,X37,X76,False,0.43143157958984374,0.0014236003584694723
27,X37,X76,True,0.3133182227611542,0.0
28,X40,X0,False,0.1442750245332718,0.006013722589029402
29,X40,X0,True,0.42269882559776306,0.0012991427643722607
30,X40,X70,False,0.36147835850715637,0.0
31,X40,X70,True,0.42883298397064207,0.000983886633370414
32,X40,X89,False,0.4682677090167999,0.0
33,X40,X89,True,0.04866775907576084,0.000817325488814146
34,X42,X71,False,0.01733804792165756,0.011888397972207967
35,X42,X71,True,0.032798245549201965,0.0
36,X44,X17,False,0.13983893096446992,0.0031842699613371292
37,X44,X17,True,0.6968457698822021,0.00026350403838845275
38,X49,X67,False,0.10337632894515991,0.0
39,X49,X67,True,0.0050126053392887115,0.0
40,X6,X35,False,0.6350405812263489,0.0
41,X6,X35,True,0.01991330161690712,0.0011103673209858517
42,X6,X8,False,0.05701630562543869,0.0
43,X6,X8,True,0.3325265198945999,0.015388645266207578
44,X62,X18,False,0.6960525512695312,0.0
45,X62,X18,True,0.34030130207538606,0.0023733175423221084
46,X62,X29,False,0.0029023987706750633,1.71897445186749e-06
47,X62,X29,True,0.9962424457073211,2.7380981615441284e-05
48,X62,X64,False,0.8259698033332825,0.0035406800145346457
49,X62,X64,True,0.551822954416275,0.012499749212902608
50,X62,X88,False,0.9085445404052734,0.0030864025707664474
51,X62,X88,True,0.4167574346065521,0.0
52,X64,X29,False,0.4277108579874039,0.003526805753428458
53,X64,X29,True,0.09328846707940101,0.0006350084488771273
54,X64,X62,False,0.3282679319381714,0.004390508811302909
55,X64,X62,True,0.10901568904519081,0.0010803783377949518
56,X64,X88,False,0.05754777044057846,0.0
57,X64,X88,True,0.8168849587440491,0.00029949208282203785
58,X67,X49,False,0.727663767337799,0.0012435958115016843
59,X67,X49,True,0.166373610496521,0.0
60,X70,X40,False,0.8356100559234619,0.006087579514420473
61,X70,X40,True,0.9246915876865387,0.00046973961445190434
62,X70,X89,False,0.9623647153377533,0.00011171591098201255
63,X70,X89,True,0.364304780960083,0.0
64,X71,X42,False,0.13991269320249558,1.3754797712016645e-05
65,X71,X42,True,0.645877456665039,0.00025849029917447865
66,X76,X37,False,0.4842357337474823,0.0
67,X76,X37,True,0.4000605225563049,0.003409066218727274
68,X77,X93,False,0.007157717831432819,0.0
69,X77,X93,True,0.9053558111190796,0.0
70,X8,X21,False,0.47369621992111205,0.0016617341224894801
71,X8,X21,True,0.9436169505119324,0.0011000359202234518
72,X8,X6,False,0.5106775641441346,0.00026556730517607427
73,X8,X6,True,0.5367661416530609,0.0032403707422810576
74,X8,X83,False,0.8377182006835937,0.0018748842443429097
75,X8,X83,True,0.4878082573413849,0.0
76,X8,X90,False,0.9581582069396972,0.0007735860331572928
77,X8,X90,True,0.47279566526412964,0.0
78,X83,X8,False,0.8895430564880371,0.0
79,X83,X8,True,0.5348013639450073,0.0
80,X88,X18,False,0.3014317572116852,0.0009164041929772155
81,X88,X18,True,0.8781114816665649,0.0
82,X88,X29,False,0.8989810109138489,0.001917736400700644
83,X88,X29,True,0.09619379714131356,0.0007897322525338675
84,X88,X62,False,0.8713682651519775,0.002479300324190391
85,X88,X62,True,0.09631146490573883,0.0
86,X88,X64,False,0.13080385699868202,0.022244733374475415
87,X88,X64,True,0.8024111986160278,0.0
88,X89,X40,False,0.31274067163467406,0.0014260318335018083
89,X89,X40,True,0.0321853831410408,0.0
90,X89,X70,False,0.8835644900798798,0.009143433977492902
91,X89,X70,True,0.07834940403699875,0.0
92,X90,X8,False,0.9985575079917908,0.0
93,X90,X8,True,0.5294441521167755,0.0029597836655293687
94,X93,X12,False,0.467107892036438,0.0
95,X93,X12,True,0.0029897871427237988,0.0
96,X93,X24,False,0.5251267552375793,0.001485524435778884
97,X93,X24,True,0.09195726215839387,0.00019656147369987982
98,X93,X77,False,0.013305427506566048,0.0
99,X93,X77,True,0.9270841002464294,0.0001155044883579586
