,target_var,condition_var,condition_val,prob
0,X73,X48,0,0.16068847477436066
1,X73,X48,1,0.19633187353610992
2,X35,X72,0,0.21612881124019623
3,X35,X72,1,0.586443305015564
4,X47,X66,0,0.07004163414239883
5,X47,X66,1,0.16914865374565125
6,X53,X39,0,0.006148283835500479
7,X53,X39,1,0.006508920807391405
8,X55,X43,0,0.6555287837982178
9,X55,X43,1,0.6588791608810425
10,X43,X9,0,0.4812602698802948
11,X43,X9,1,0.48919132351875305
12,X49,X91,0,0.6838130354881287
13,X49,X91,1,0.3611224889755249
14,X98,X85,0,0.34707167744636536
15,X98,X85,1,0.3453773260116577
16,X55,X75,0,0.6573780179023743
17,X55,X75,1,0.6550240516662598
18,X86,X35,0,0.2468213140964508
19,X86,X35,1,0.5895006060600281
20,X92,X85,0,0.9292006492614746
21,X92,X85,1,0.9201869368553162
22,X32,X54,0,0.7001102566719055
23,X32,X54,1,0.6672791838645935
24,X34,X3,0,0.824872612953186
25,X34,X3,1,0.8455754518508911
26,X56,X17,0,0.34863516688346863
27,X56,X17,1,0.35641059279441833
28,X84,X15,0,0.9469705820083618
29,X84,X15,1,0.9425045251846313
30,X16,X66,0,0.3144741356372833
31,X16,X66,1,0.2758820056915283
32,X4,X67,0,0.08218932896852493
33,X4,X67,1,0.08644939959049225
34,X85,X19,0,0.9881943464279175
35,X85,X19,1,0.9862844944000244
36,X87,X82,0,0.526970386505127
37,X87,X82,1,0.46236708760261536
38,X89,X11,0,0.6394476294517517
39,X89,X11,1,0.6272901296615601
40,X40,X95,0,0.024188624694943428
41,X40,X95,1,0.02481010928750038
42,X75,X83,0,0.03168907016515732
43,X75,X83,1,0.033044781535863876
44,X93,X13,0,0.11199755221605301
45,X93,X13,1,0.31115615367889404
46,X6,X27,0,0.869227945804596
47,X6,X27,1,0.06550849974155426
48,X22,X83,0,0.6862362027168274
49,X22,X83,1,0.7113466858863831
50,X88,X95,0,0.9846122860908508
51,X88,X95,1,0.9808946251869202
52,X10,X76,0,0.9281564950942993
53,X10,X76,1,0.9663600325584412
54,X6,X14,0,0.27766039967536926
55,X6,X14,1,0.3136278986930847
56,X94,X12,0,0.10779749602079391
57,X94,X12,1,0.10988343507051468
58,X30,X0,0,0.540992796421051
59,X30,X0,1,0.537879228591919
60,X78,X2,0,0.3299618065357208
61,X78,X2,1,0.3398282825946808
62,X88,X85,0,0.9825111031532288
63,X88,X85,1,0.9796644449234009
64,X78,X62,0,0.335606187582016
65,X78,X62,1,0.34293249249458313
66,X30,X23,0,0.5292952060699463
67,X30,X23,1,0.5263770222663879
68,X28,X6,0,0.11385977268218994
69,X28,X6,1,0.1168874129652977
70,X76,X16,0,0.25719401240348816
71,X76,X16,1,0.5576758980751038
72,X31,X27,0,0.3108312487602234
73,X31,X27,1,0.3140082359313965
74,X78,X34,0,0.0823921337723732
75,X78,X34,1,0.35083264112472534
76,X9,X36,0,0.9094966053962708
77,X9,X36,1,0.9103076457977295
78,X97,X33,0,0.2944830060005188
79,X97,X33,1,0.2672649025917053
80,X90,X23,0,0.8598722815513611
81,X90,X23,1,0.9715943932533264
82,X29,X12,0,0.00019814679399132729
