,var1,var2,distance,mutual_information
0,X1,X0,7,2.813241578918499e-12
1,X2,X0,7,0.0
2,X2,X1,6,0.00016921039247078757
3,X3,X0,8,0.0
4,X3,X1,2,0.0
5,X3,X2,7,0.0
6,X4,X0,-1,0.0
7,X4,X1,-1,0.0
8,X4,X2,-1,0.0
9,X4,X3,-1,0.0
10,X5,X0,5,0.0
11,X5,X1,6,1.4749042958818622e-07
12,X5,X2,4,8.939598468292952e-06
13,X5,X3,7,0.0
14,X5,X4,-1,0.0
15,X6,X0,5,0.0
16,X6,X1,6,1.4468670884451655e-06
17,X6,X2,7,7.171587373298823e-07
18,X6,X3,7,0.0
19,X6,X4,-1,0.0
20,X6,X5,4,3.4265382359560224e-12
21,X7,X0,10,0.0
22,X7,X1,6,0.0
23,X7,X2,9,0.0
24,X7,X3,4,0.0
25,X7,X4,-1,0.0
26,X7,X5,9,0.0
27,X7,X6,9,0.0
28,X8,X0,11,0.0
29,X8,X1,5,0.0
30,X8,X2,10,0.0
31,X8,X3,3,0.0
32,X8,X4,-1,0.0
33,X8,X5,10,0.0
34,X8,X6,10,0.0
35,X8,X7,7,0.0
36,X9,X0,10,0.0
37,X9,X1,6,0.0
38,X9,X2,9,0.0
39,X9,X3,4,0.0
40,X9,X4,-1,0.0
41,X9,X5,9,0.0
42,X9,X6,9,0.0
43,X9,X7,2,0.0
44,X9,X8,7,0.0
45,X10,X0,6,0.0
46,X10,X1,6,4.352282714491576e-06
47,X10,X2,6,0.0
48,X10,X3,6,0.0
49,X10,X4,-1,0.0
50,X10,X5,5,0.0
51,X10,X6,5,3.955874195191146e-08
52,X10,X7,8,0.0
53,X10,X8,9,0.0
54,X10,X9,8,0.0
55,X11,X0,5,1.1054287613289623e-11
56,X11,X1,5,0.0009949927877045059
57,X11,X2,6,0.0005340381875689653
58,X11,X3,7,0.0
59,X11,X4,-1,0.0
60,X11,X5,4,2.6882601968802487e-07
61,X11,X6,2,8.147863738027345e-06
62,X11,X7,9,0.0
63,X11,X8,10,0.0
64,X11,X9,9,0.0
65,X11,X10,5,3.006649301171265e-05
66,X12,X0,7,0.0
67,X12,X1,5,0.0009428781682407801
68,X12,X2,3,0.10139273802820947
69,X12,X3,6,0.0
70,X12,X4,-1,0.0
71,X12,X5,3,0.0006023336417967425
72,X12,X6,6,3.903119434983963e-06
73,X12,X7,8,0.0
74,X12,X8,9,0.0
75,X12,X9,8,0.0
76,X12,X10,5,0.0
77,X12,X11,6,0.002748291661856979
78,X13,X0,10,0.0
79,X13,X1,8,0.0
80,X13,X2,8,0.0
81,X13,X3,9,0.0
82,X13,X4,-1,0.0
83,X13,X5,6,2.425345015813707e-08
84,X13,X6,9,0.0
85,X13,X7,11,0.0
86,X13,X8,12,0.0
87,X13,X9,11,0.0
88,X13,X10,8,0.0
89,X13,X11,9,0.0
90,X13,X12,5,0.0
91,X14,X0,6,0.0
92,X14,X1,5,0.0
93,X14,X2,5,0.0
94,X14,X3,3,0.0
95,X14,X4,-1,0.0
96,X14,X5,5,0.0
97,X14,X6,5,0.0
98,X14,X7,5,0.0
99,X14,X8,6,0.0
100,X14,X9,5,0.0
101,X14,X10,4,0.0
102,X14,X11,5,0.0
103,X14,X12,4,0.0
104,X14,X13,7,0.0
105,X15,X0,-1,0.0
106,X15,X1,-1,0.0
107,X15,X2,-1,0.0
108,X15,X3,-1,0.0
109,X15,X4,-1,0.0
110,X15,X5,-1,0.0
111,X15,X6,-1,0.0
112,X15,X7,-1,0.0
113,X15,X8,-1,0.0
114,X15,X9,-1,0.0
115,X15,X10,-1,0.0
116,X15,X11,-1,0.0
117,X15,X12,-1,0.0
118,X15,X13,-1,0.0
119,X15,X14,-1,0.0
120,X16,X0,7,0.0
121,X16,X1,6,0.0006053156509863052
122,X16,X2,2,0.16053237369750922
123,X16,X3,7,0.0
124,X16,X4,-1,0.0
125,X16,X5,2,0.00024709825986405417
126,X16,X6,6,2.5100648489142953e-06
127,X16,X7,9,0.0
128,X16,X8,10,0.0
129,X16,X9,9,0.0
130,X16,X10,6,0.0
131,X16,X11,6,0.0017315683956559327
132,X16,X12,3,0.3668314672580125
133,X16,X13,8,0.0
134,X16,X14,5,0.0
135,X16,X15,-1,0.0
136,X17,X0,5,4.962926522534558e-09
137,X17,X1,4,3.926517240256084e-05
138,X17,X2,6,0.0
139,X17,X3,6,0.0
140,X17,X4,-1,0.0
141,X17,X5,4,0.0
142,X17,X6,4,1.4962930514827847e-13
143,X17,X7,9,0.0
144,X17,X8,9,0.0
145,X17,X9,9,0.0
146,X17,X10,5,0.0
147,X17,X11,3,6.994682625398388e-09
148,X17,X12,6,0.0
149,X17,X13,9,0.0
150,X17,X14,5,0.0
151,X17,X15,-1,0.0
152,X17,X16,6,0.0
153,X18,X0,-1,0.0
154,X18,X1,-1,0.0
155,X18,X2,-1,0.0
156,X18,X3,-1,0.0
157,X18,X4,-1,0.0
158,X18,X5,-1,0.0
159,X18,X6,-1,0.0
160,X18,X7,-1,0.0
161,X18,X8,-1,0.0
162,X18,X9,-1,0.0
163,X18,X10,-1,0.0
164,X18,X11,-1,0.0
165,X18,X12,-1,0.0
166,X18,X13,-1,0.0
167,X18,X14,-1,0.0
168,X18,X15,1,0.0011767097087678645
169,X18,X16,-1,0.0
170,X18,X17,-1,0.0
171,X19,X0,-1,0.0
172,X19,X1,-1,0.0
173,X19,X2,-1,0.0
174,X19,X3,-1,0.0
175,X19,X4,-1,0.0
176,X19,X5,-1,0.0
177,X19,X6,-1,0.0
178,X19,X7,-1,0.0
179,X19,X8,-1,0.0
180,X19,X9,-1,0.0
181,X19,X10,-1,0.0
182,X19,X11,-1,0.0
183,X19,X12,-1,0.0
184,X19,X13,-1,0.0
185,X19,X14,-1,0.0
186,X19,X15,-1,0.0
187,X19,X16,-1,0.0
188,X19,X17,-1,0.0
189,X19,X18,-1,0.0
190,X20,X0,4,0.0
191,X20,X1,6,1.4072650035773645e-05
192,X20,X2,5,4.2038129612729396e-07
193,X20,X3,8,0.0
194,X20,X4,-1,0.0
195,X20,X5,5,0.0
196,X20,X6,3,1.281702856387128e-07
197,X20,X7,10,0.0
198,X20,X8,11,0.0
199,X20,X9,10,0.0
200,X20,X10,6,0.0
201,X20,X11,1,0.04506484842325172
202,X20,X12,6,0.0
203,X20,X13,10,0.0
204,X20,X14,6,0.0
205,X20,X15,-1,0.0
206,X20,X16,5,1.5218055665108376e-06
207,X20,X17,4,8.4994007289205e-08
208,X20,X18,-1,0.0
209,X20,X19,-1,0.0
210,X21,X0,-1,0.0
211,X21,X1,-1,0.0
212,X21,X2,-1,0.0
213,X21,X3,-1,0.0
214,X21,X4,-1,0.0
215,X21,X5,-1,0.0
216,X21,X6,-1,0.0
217,X21,X7,-1,0.0
218,X21,X8,-1,0.0
219,X21,X9,-1,0.0
220,X21,X10,-1,0.0
221,X21,X11,-1,0.0
222,X21,X12,-1,0.0
223,X21,X13,-1,0.0
224,X21,X14,-1,0.0
225,X21,X15,-1,0.0
226,X21,X16,-1,0.0
227,X21,X17,-1,0.0
228,X21,X18,-1,0.0
229,X21,X19,-1,0.0
230,X21,X20,-1,0.0
231,X22,X0,-1,0.0
232,X22,X1,-1,0.0
233,X22,X2,-1,0.0
234,X22,X3,-1,0.0
235,X22,X4,-1,0.0
236,X22,X5,-1,0.0
237,X22,X6,-1,0.0
238,X22,X7,-1,0.0
239,X22,X8,-1,0.0
240,X22,X9,-1,0.0
241,X22,X10,-1,0.0
242,X22,X11,-1,0.0
243,X22,X12,-1,0.0
244,X22,X13,-1,0.0
245,X22,X14,-1,0.0
