,var1,var2,distance,mutual_information
0,X1,X0,4,0.0
1,X2,X0,5,1.6473875472077133e-05
2,X2,X1,4,0.0
3,X3,X0,5,0.0
4,X3,X1,4,0.0
5,X3,X2,6,0.0
6,X4,X0,6,0.0
7,X4,X1,4,0.0
8,X4,X2,2,6.357962992471983e-05
9,X4,X3,4,4.573957610660485e-08
10,X5,X0,-1,0.0
11,X5,X1,-1,0.0
12,X5,X2,-1,0.0
13,X5,X3,-1,0.0
14,X5,X4,-1,0.0
15,X6,X0,6,-3.581653901233795e-17
16,X6,X1,5,0.00041113195654906654
17,X6,X2,5,3.484670928538742e-07
18,X6,X3,5,4.685994878739876e-10
19,X6,X4,5,2.2815858461863083e-08
20,X6,X5,-1,0.0
21,X7,X0,11,0.0
22,X7,X1,10,0.0
23,X7,X2,12,0.0
24,X7,X3,6,0.0
25,X7,X4,10,0.0
26,X7,X5,-1,0.0
27,X7,X6,11,0.0
28,X8,X0,7,0.0
29,X8,X1,7,0.0
30,X8,X2,7,0.0
31,X8,X3,5,0.0
32,X8,X4,5,0.0
33,X8,X5,-1,0.0
34,X8,X6,8,0.0
35,X8,X7,9,0.0
36,X9,X0,4,0.0
37,X9,X1,2,0.0
38,X9,X2,4,0.0
39,X9,X3,2,2.2772369664746735e-06
40,X9,X4,2,0.003435324294183511
41,X9,X5,-1,0.0
42,X9,X6,4,1.7668883815479855e-08
43,X9,X7,8,0.0
44,X9,X8,5,0.0
45,X10,X0,8,0.0
46,X10,X1,5,0.0
47,X10,X2,3,4.557236779124171e-06
48,X10,X3,7,0.0
49,X10,X4,3,3.262646262854399e-07
50,X10,X5,-1,0.0
51,X10,X6,6,1.7981175498952467e-09
52,X10,X7,13,0.0
53,X10,X8,8,0.0
54,X10,X9,5,0.0
55,X11,X0,5,0.0
56,X11,X1,1,0.5902015064245452
57,X11,X2,3,0.0
58,X11,X3,3,5.727669114795941e-10
59,X11,X4,3,8.746933101902834e-07
60,X11,X5,-1,0.0
61,X11,X6,4,0.00042573781491756944
62,X11,X7,9,0.0
63,X11,X8,6,0.0
64,X11,X9,1,0.00012743309387876298
65,X11,X10,4,0.0
66,X12,X0,3,0.003048422099409584
67,X12,X1,5,0.0
68,X12,X2,4,0.001500838326706071
69,X12,X3,4,0.0
70,X12,X4,4,0.0
71,X12,X5,-1,0.0
72,X12,X6,6,2.9181668198836024e-15
73,X12,X7,10,0.0
74,X12,X8,5,0.0
75,X12,X9,4,0.0
76,X12,X10,7,0.0
77,X12,X11,5,0.0
78,X13,X0,7,0.0
79,X13,X1,5,0.0
80,X13,X2,7,0.0
81,X13,X3,5,0.0
82,X13,X4,5,0.0
83,X13,X5,-1,0.0
84,X13,X6,7,0.0
85,X13,X7,11,0.0
86,X13,X8,8,0.0
87,X13,X9,3,0.0
88,X13,X10,8,0.0
89,X13,X11,4,0.0
90,X13,X12,7,0.0
91,X14,X0,4,1.6889213812083036e-10
92,X14,X1,4,0.0
93,X14,X2,5,1.1215267384122242e-10
94,X14,X3,3,0.008246846738528997
95,X14,X4,4,0.00024467628592907305
96,X14,X5,-1,0.0
97,X14,X6,4,6.237766583351621e-09
98,X14,X7,9,0.0
99,X14,X8,5,0.0
100,X14,X9,2,0.03697623003072977
101,X14,X10,6,0.0
102,X14,X11,3,8.879454792363648e-06
103,X14,X12,2,1.0918517495341812e-08
104,X14,X13,5,0.0
105,X15,X0,5,0.0
106,X15,X1,3,0.0
107,X15,X2,3,0.0
108,X15,X3,3,6.3384903647598035e-06
109,X15,X4,1,0.0035489860741383904
110,X15,X5,-1,0.0
111,X15,X6,4,1.621379424754941e-08
112,X15,X7,9,0.0
113,X15,X8,4,0.0
114,X15,X9,1,0.647220685158079
115,X15,X10,4,0.0
116,X15,X11,2,0.00012199921097665782
117,X15,X12,3,0.0
118,X15,X13,4,0.0
119,X15,X14,3,0.041759032513104644
120,X16,X0,4,2.9088103039464117e-08
121,X16,X1,5,0.0
122,X16,X2,5,2.0048280266886137e-08
123,X16,X3,3,0.0
124,X16,X4,3,1.5594018951961216e-06
125,X16,X5,-1,0.0
126,X16,X6,5,8.626728795859856e-12
127,X16,X7,9,0.0
128,X16,X8,4,0.0
129,X16,X9,3,0.00021161898375886626
130,X16,X10,6,0.0
131,X16,X11,4,5.367703152613898e-08
132,X16,X12,1,5.7750018083595515e-06
133,X16,X13,6,0.0
134,X16,X14,1,0.0006882264097744584
135,X16,X15,2,0.00021903828130577768
136,X17,X0,-1,0.0
137,X17,X1,-1,0.0
138,X17,X2,-1,0.0
139,X17,X3,-1,0.0
140,X17,X4,-1,0.0
141,X17,X5,-1,0.0
142,X17,X6,-1,0.0
143,X17,X7,-1,0.0
144,X17,X8,-1,0.0
145,X17,X9,-1,0.0
146,X17,X10,-1,0.0
147,X17,X11,-1,0.0
148,X17,X12,-1,0.0
149,X17,X13,-1,0.0
150,X17,X14,-1,0.0
151,X17,X15,-1,0.0
152,X17,X16,-1,0.0
153,X18,X0,5,0.0
154,X18,X1,2,0.2762422049269008
155,X18,X2,2,0.0002776646739309097
156,X18,X3,4,3.13198311966934e-10
157,X18,X4,2,1.2569588705461585e-05
158,X18,X5,-1,0.0
159,X18,X6,3,0.0008953367127536736
160,X18,X7,10,0.0
161,X18,X8,7,0.0
162,X18,X9,2,6.971881709489248e-05
163,X18,X10,3,1.4205884651269114e-06
164,X18,X11,1,0.2876450790145076
165,X18,X12,5,0.0
166,X18,X13,5,0.0
167,X18,X14,3,5.667842048442907e-06
168,X18,X15,3,6.749226992014672e-05
169,X18,X16,4,4.3815475478006766e-08
170,X18,X17,-1,0.0
171,X19,X0,5,0.0
172,X19,X1,3,0.0
173,X19,X2,5,0.0
174,X19,X3,3,1.2842859002253114e-07
175,X19,X4,3,0.00019216565610084444
176,X19,X5,-1,0.0
177,X19,X6,5,8.70664274753937e-10
178,X19,X7,9,0.0
179,X19,X8,6,0.0
180,X19,X9,1,0.029065998637702976
181,X19,X10,6,0.0
182,X19,X11,2,7.038689441260493e-06
183,X19,X12,5,0.0
184,X19,X13,2,0.004493002955717713
185,X19,X14,3,0.002425467409911222
186,X19,X15,2,0.028286453138615504
187,X19,X16,4,2.2424955479802565e-05
