,var1,var2,distance,mutual_information
0,X1,X0,-1,0.0
1,X2,X0,-1,0.0
2,X2,X1,3,0.0
3,X3,X0,-1,0.0
4,X3,X1,4,1.9214947633710444e-07
5,X3,X2,6,0.0
6,X4,X0,-1,0.0
7,X4,X1,5,1.2302975202233357e-07
8,X4,X2,6,0.0
9,X4,X3,7,0.0
10,X5,X0,-1,0.0
11,X5,X1,3,1.0529940860627154e-05
12,X5,X2,6,0.0
13,X5,X3,5,0.0
14,X5,X4,2,0.008489307090263982
15,X6,X0,-1,0.0
16,X6,X1,-1,0.0
17,X6,X2,-1,0.0
18,X6,X3,-1,0.0
19,X6,X4,-1,0.0
20,X6,X5,-1,0.0
21,X7,X0,-1,0.0
22,X7,X1,5,0.0
23,X7,X2,8,0.0
24,X7,X3,7,0.0
25,X7,X4,2,0.009431790569953611
26,X7,X5,2,0.0
27,X7,X6,-1,0.0
28,X8,X0,-1,0.0
29,X8,X1,-1,0.0
30,X8,X2,-1,0.0
31,X8,X3,-1,0.0
32,X8,X4,-1,0.0
33,X8,X5,-1,0.0
34,X8,X6,-1,0.0
35,X8,X7,-1,0.0
36,X9,X0,-1,0.0
37,X9,X1,3,0.0010705703388797418
38,X9,X2,4,0.0
39,X9,X3,7,4.009599820862245e-10
40,X9,X4,6,2.574089282150181e-10
41,X9,X5,6,2.2125828607022198e-08
42,X9,X6,-1,0.0
43,X9,X7,8,0.0
44,X9,X8,-1,0.0
45,X10,X0,-1,0.0
46,X10,X1,5,0.0
47,X10,X2,6,0.0
48,X10,X3,8,0.0
49,X10,X4,10,0.0
50,X10,X5,8,0.0
51,X10,X6,-1,0.0
52,X10,X7,10,0.0
53,X10,X8,-1,0.0
54,X10,X9,8,0.0
55,X11,X0,-1,0.0
56,X11,X1,-1,0.0
57,X11,X2,-1,0.0
58,X11,X3,-1,0.0
59,X11,X4,-1,0.0
60,X11,X5,-1,0.0
61,X11,X6,-1,0.0
62,X11,X7,-1,0.0
63,X11,X8,-1,0.0
64,X11,X9,-1,0.0
65,X11,X10,-1,0.0
66,X12,X0,-1,0.0
67,X12,X1,1,0.018631389121454678
68,X12,X2,4,0.0
69,X12,X3,5,1.084994654836795e-08
70,X12,X4,6,6.775103980158663e-09
71,X12,X5,4,5.814286340150682e-07
72,X12,X6,-1,0.0
73,X12,X7,6,0.0
74,X12,X8,-1,0.0
75,X12,X9,2,0.028221924564486727
76,X12,X10,6,0.0
77,X12,X11,-1,0.0
78,X13,X0,-1,0.0
79,X13,X1,5,0.0
80,X13,X2,4,0.0
81,X13,X3,6,0.0
82,X13,X4,2,0.002779518579467434
83,X13,X5,4,0.0
84,X13,X6,-1,0.0
85,X13,X7,4,0.0
86,X13,X8,-1,0.0
87,X13,X9,4,0.0
88,X13,X10,8,0.0
89,X13,X11,-1,0.0
90,X13,X12,6,0.0
91,X14,X0,-1,0.0
92,X14,X1,6,7.416059620819293e-09
93,X14,X2,7,0.0
94,X14,X3,8,0.0
95,X14,X4,1,0.006617809131360659
96,X14,X5,3,0.0003695231731706217
97,X14,X6,-1,0.0
98,X14,X7,3,0.00043516273552634177
99,X14,X8,-1,0.0
100,X14,X9,7,1.554638671346032e-11
101,X14,X10,11,0.0
102,X14,X11,-1,0.0
103,X14,X12,7,4.103469708644785e-10
104,X14,X13,3,0.0001670881511655533
105,X15,X0,-1,0.0
106,X15,X1,3,2.2223125692899482e-05
107,X15,X2,5,0.0
108,X15,X3,2,0.0
109,X15,X4,6,0.0
110,X15,X5,4,0.0
111,X15,X6,-1,0.0
112,X15,X7,6,0.0
113,X15,X8,-1,0.0
114,X15,X9,6,4.692103172443179e-08
115,X15,X10,7,0.0
116,X15,X11,-1,0.0
117,X15,X12,4,1.235159536871111e-06
118,X15,X13,5,0.0
119,X15,X14,7,0.0
120,X16,X0,-1,0.0
121,X16,X1,4,3.4450409241794963e-07
122,X16,X2,5,0.0
123,X16,X3,5,0.0
124,X16,X4,4,0.0
125,X16,X5,3,0.0
126,X16,X6,-1,0.0
127,X16,X7,5,0.0
128,X16,X8,-1,0.0
129,X16,X9,6,7.218266074649534e-10
130,X16,X10,9,0.0
131,X16,X11,-1,0.0
132,X16,X12,5,1.905618822588193e-08
133,X16,X13,2,0.0
134,X16,X14,5,0.0
135,X16,X15,4,0.0
136,X17,X0,-1,0.0
137,X17,X1,-1,0.0
138,X17,X2,-1,0.0
139,X17,X3,-1,0.0
140,X17,X4,-1,0.0
141,X17,X5,-1,0.0
142,X17,X6,-1,0.0
143,X17,X7,-1,0.0
144,X17,X8,-1,0.0
145,X17,X9,-1,0.0
146,X17,X10,-1,0.0
147,X17,X11,2,0.0
148,X17,X12,-1,0.0
149,X17,X13,-1,0.0
150,X17,X14,-1,0.0
151,X17,X15,-1,0.0
152,X17,X16,-1,0.0
153,X18,X0,-1,0.0
154,X18,X1,7,6.876480649065792e-12
155,X18,X2,9,0.0
156,X18,X3,3,1.5253542408435927e-05
157,X18,X4,10,0.0
158,X18,X5,8,0.0
159,X18,X6,-1,0.0
160,X18,X7,10,0.0
161,X18,X8,-1,0.0
162,X18,X9,10,1.453407514912785e-14
163,X18,X10,11,0.0
164,X18,X11,-1,0.0
165,X18,X12,8,3.808658384902182e-13
166,X18,X13,9,0.0
167,X18,X14,11,0.0
168,X18,X15,5,0.0
169,X18,X16,8,0.0
170,X18,X17,-1,0.0
171,X19,X0,-1,0.0
172,X19,X1,2,5.567003625461147e-07
173,X19,X2,3,4.6589320023434264e-07
174,X19,X3,5,2.0751149364511744e-08
175,X19,X4,7,1.1978450005986426e-13
176,X19,X5,5,1.0296776461100051e-11
177,X19,X6,-1,0.0
178,X19,X7,7,0.0
179,X19,X8,-1,0.0
180,X19,X9,5,1.163707248947899e-09
181,X19,X10,3,2.2079886879832664e-13
182,X19,X11,-1,0.0
183,X19,X12,3,3.074858117155585e-08
184,X19,X13,5,0.0
185,X19,X14,8,7.30075847070046e-15
186,X19,X15,4,1.740961072334231e-06
187,X19,X16,6,4.910012632034094e-15
188,X19,X17,-1,0.0
189,X19,X18,8,7.488855249138435e-13
190,X20,X0,-1,0.0
191,X20,X1,3,0.00031810621216442087
192,X20,X2,6,0.0
193,X20,X3,7,1.2309811842319194e-10
194,X20,X4,8,7.894100032066282e-11
195,X20,X5,6,6.785018537997374e-09
196,X20,X6,-1,0.0
197,X20,X7,8,0.0
198,X20,X8,-1,0.0
199,X20,X9,2,0.07615255146739902
200,X20,X10,8,0.0
201,X20,X11,-1,0.0
202,X20,X12,2,0.0055197496145255685
203,X20,X13,6,0.0
204,X20,X14,9,4.7680360344338265e-12
205,X20,X15,6,1.0095131500524829e-08
206,X20,X16,7,2.2160694479604783e-10
207,X20,X17,-1,0.0
208,X20,X18,10,4.459424348897215e-15
209,X20,X19,5,3.582439474489847e-10
210,X21,X0,-1,0.0
211,X21,X1,6,0.0
212,X21,X2,7,0.0
213,X21,X3,9,0.0
214,X21,X4,11,0.0
215,X21,X5,9,0.0
216,X21,X6,-1,0.0
217,X21,X7,11,0.0
218,X21,X8,-1,0.0
219,X21,X9,9,0.0
220,X21,X10,5,0.0
221,X21,X11,-1,0.0
222,X21,X12,7,0.0
223,X21,X13,9,0.0
224,X21,X14,12,0.0
225,X21,X15,8,0.0
226,X21,X16,10,0.0
227,X21,X17,-1,0.0
228,X21,X18,12,0.0
229,X21,X19,4,0.0
230,X21,X20,9,0.0
231,X22,X0,-1,0.0
232,X22,X1,7,0.0
233,X22,X2,4,2.536163610067508e-07
234,X22,X3,8,0.0
235,X22,X4,6,0.0
236,X22,X5,8,0.0
237,X22,X6,-1,0.0
238,X22,X7,8,0.0
239,X22,X8,-1,0.0
240,X22,X9,6,0.0
241,X22,X10,10,0.0
242,X22,X11,-1,0.0
243,X22,X12,8,0.0
244,X22,X13,4,0.0
245,X22,X14,7,0.0
246,X22,X15,7,0.0
247,X22,X16,5,0.0
248,X22,X17,-1,0.0
249,X22,X18,11,0.0
250,X22,X19,7,2.4221881935927555e-13
251,X22,X20,8,0.0
252,X22,X21,11,0.0
253,X23,X0,-1,0.0
254,X23,X1,6,0.0
255,X23,X2,5,0.0
256,X23,X3,7,0.0
257,X23,X4,1,0.003073386553576977
258,X23,X5,3,0.0
259,X23,X6,-1,0.0
260,X23,X7,3,0.0
261,X23,X8,-1,0.0
262,X23,X9,5,0.0
263,X23,X10,9,0.0
264,X23,X11,-1,0.0
265,X23,X12,7,0.0
266,X23,X13,1,0.5915938269678894
267,X23,X14,2,0.00018236086677347787
268,X23,X15,6,0.0
269,X23,X16,3,0.0
270,X23,X17,-1,0.0
271,X23,X18,10,0.0
272,X23,X19,6,0.0
273,X23,X20,7,0.0
274,X23,X21,10,0.0
275,X23,X22,5,0.0
276,X24,X0,1,0.0023000688656259934
277,X24,X1,-1,0.0
278,X24,X2,-1,0.0
279,X24,X3,-1,0.0
280,X24,X4,-1,0.0
281,X24,X5,-1,0.0
282,X24,X6,-1,0.0
283,X24,X7,-1,0.0
284,X24,X8,-1,0.0
285,X24,X9,-1,0.0
286,X24,X10,-1,0.0
287,X24,X11,-1,0.0
288,X24,X12,-1,0.0
289,X24,X13,-1,0.0
290,X24,X14,-1,0.0
291,X24,X15,-1,0.0
292,X24,X16,-1,0.0
293,X24,X17,-1,0.0
294,X24,X18,-1,0.0
295,X24,X19,-1,0.0
296,X24,X20,-1,0.0
297,X24,X21,-1,0.0
298,X24,X22,-1,0.0
299,X24,X23,-1,0.0
300,X25,X0,-1,0.0
301,X25,X1,4,0.0
302,X25,X2,1,7.753544988557681e-05
303,X25,X3,7,0.0
304,X25,X4,5,0.0
305,X25,X5,7,0.0
306,X25,X6,-1,0.0
307,X25,X7,7,0.0
308,X25,X8,-1,0.0
309,X25,X9,3,0.0
310,X25,X10,7,0.0
311,X25,X11,-1,0.0
312,X25,X12,5,0.0
313,X25,X13,3,0.0
314,X25,X14,6,0.0
315,X25,X15,6,0.0
316,X25,X16,5,0.0
317,X25,X17,-1,0.0
318,X25,X18,10,0.0
319,X25,X19,4,7.228683014592346e-11
320,X25,X20,5,0.0
321,X25,X21,8,0.0
322,X25,X22,5,4.231529674305224e-05
323,X25,X23,4,0.0
324,X25,X24,-1,0.0
325,X26,X0,-1,0.0
326,X26,X1,5,0.0
327,X26,X2,2,1.4717010012458122e-05
328,X26,X3,7,0.0
